iso,run_id,spec,arm,rep,attempt,status,cost_usd,wall_s,accepted,cli_version,model,exclusion_reason,notes
2026-08-30T14:13:51.801346+09:00,m_mixed_C_rep10,m_mixed,C,10,1,completed,0.8870868000000001,289.6,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 37.44s 
2026-08-30T14:18:23.516535+09:00,m_mixed_B_rep10,m_mixed,B,10,1,completed,0.8201802,271.5,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 31.15s 
2026-08-30T14:30:05.217660+09:00,s17_m_mixed_C_rep10,s17_m_mixed,C,10,1,completed,1.1828672,701.5,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 19.84s 
2026-08-30T14:41:33.830393+09:00,s17_m_mixed_B_rep10,s17_m_mixed,B,10,1,completed,1.2379174,687.7,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 29.37s 
2026-08-30T14:49:00.010166+09:00,s17_w_two_files_C_rep10,s17_w_two_files,C,10,1,completed,0.6153312,446.0,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 11.96s 
2026-08-30T14:52:57.681713+09:00,s17_w_two_files_B_rep10,s17_w_two_files,B,10,1,completed,0.7210842,237.4,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 11.84s 
2026-08-30T14:57:03.160948+09:00,n_db_chain_C_rep10,n_db_chain,C,10,1,completed,0.43100820000000006,245.2,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 18.70s 
2026-08-30T15:03:55.123595+09:00,n_db_chain_B_rep10,n_db_chain,B,10,1,completed,0.6184947999999999,411.8,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 15.59s 
2026-08-30T15:09:03.070005+09:00,ct_library_C_rep10,ct_library,C,10,1,completed,0.9885998,307.7,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 6.94s 
2026-08-30T15:13:14.996136+09:00,ct_library_B_rep10,ct_library,B,10,1,completed,0.6377518,251.7,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 8.35s 
2026-08-30T15:17:02.608034+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,completed,0.3407386,227.4,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 19.43s 
2026-08-30T15:20:18.163255+09:00,s17_n_db_chain_B_rep10,s17_n_db_chain,B,10,1,aborted,0,195.3,,2.1.247 (Claude Code),,,NoModelCallError: 部分実行: 1/2 タスクしかモデルを呼べなかった。観測として扱ってはならない
2026-08-30T15:35:44.171481+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,aborted,0,9.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T15:51:10.191249+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,aborted,0,9.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T16:06:32.596012+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,aborted,0,8.3,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T16:22:00.966824+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,aborted,0,10.7,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T16:37:23.994897+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,aborted,0,8.8,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T16:52:59.034211+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,aborted,0,12.4,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T17:38:36.069523+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,aborted,0,14.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T17:54:04.347183+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,aborted,0,9.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T18:09:31.677124+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,aborted,0,12.4,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T18:24:57.214662+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,aborted,0,10.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T18:46:02.191708+09:00,s17_n_db_chain_C_rep10,s17_n_db_chain,C,10,1,completed,0.6024908000000001,350.0,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 21.05s 
2026-08-30T18:54:08.408001+09:00,s17_n_db_chain_B_rep10,s17_n_db_chain,B,10,1,completed,0.39409800000000006,478.7,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 52.69s 
2026-08-30T19:02:49.643635+09:00,s17_n_db_chain_B_rep11,s17_n_db_chain,B,11,1,completed,0.3982888,462.1,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 51.96s 
2026-08-30T19:07:31.660739+09:00,s17_n_db_chain_C_rep11,s17_n_db_chain,C,11,1,completed,0.39403220000000005,281.6,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 21.96s 
2026-08-30T19:19:19.304718+09:00,s17_m_mixed_B_rep11,s17_m_mixed,B,11,1,completed,0.9878426,707.5,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 32.29s 
2026-08-30T19:25:16.234794+09:00,s17_m_mixed_C_rep11,s17_m_mixed,C,11,1,completed,0.6295774000000001,353.7,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 53.85s 
2026-08-30T19:31:54.179619+09:00,ct_library_B_rep11,ct_library,B,11,1,completed,0.8649614000000001,366.3,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 5.87s 
2026-08-30T19:38:43.102916+09:00,ct_library_C_rep11,ct_library,C,11,1,completed,1.0995232000000001,408.8,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 6.12s 
2026-08-30T19:39:45.670952+09:00,w_two_files_B_rep11,w_two_files,B,11,1,completed,0.322097,62.3,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.13s 
2026-08-30T19:41:23.244439+09:00,w_two_files_C_rep11,w_two_files,C,11,1,completed,0.36778259999999996,97.4,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.15s 
2026-08-30T19:45:46.755016+09:00,m_mixed_B_rep11,m_mixed,B,11,1,completed,0.8450038,263.3,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 19.64s 
2026-08-30T19:48:38.420381+09:00,m_mixed_C_rep11,m_mixed,C,11,1,completed,0.8300026,171.5,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 14.36s 
2026-08-30T19:52:49.551634+09:00,n_db_chain_B_rep11,n_db_chain,B,11,1,completed,0.5280292,250.9,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 15.93s 
2026-08-30T19:55:11.144742+09:00,n_db_chain_C_rep11,n_db_chain,C,11,1,completed,0.4786640000000001,141.4,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 12.18s 
2026-08-30T19:58:53.683717+09:00,s17_w_two_files_B_rep11,s17_w_two_files,B,11,1,completed,0.4606734,222.3,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 8.00s 
2026-08-30T20:02:15.057220+09:00,s17_w_two_files_C_rep11,s17_w_two_files,C,11,1,completed,0.420416,201.1,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 10.24s 
2026-08-30T20:07:15.179783+09:00,ct_library_C_rep12,ct_library,C,12,1,completed,0.9601609999999998,292.0,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 5.95s 
2026-08-30T20:11:11.450424+09:00,ct_library_B_rep12,ct_library,B,12,1,completed,0.6787546,236.1,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 5.55s 
2026-08-30T20:20:32.683675+09:00,s17_w_two_files_C_rep12,s17_w_two_files,C,12,1,completed,0.5747692,561.1,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 6.51s 
2026-08-30T20:24:38.780743+09:00,s17_w_two_files_B_rep12,s17_w_two_files,B,12,1,completed,0.6000654,242.3,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 16.72s 
2026-08-30T20:25:44.230881+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,39.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T20:41:10.276743+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,10.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T20:56:48.343460+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,15.3,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T21:12:13.371849+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,10.5,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T21:27:38.720824+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,10.3,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T21:43:00.163830+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,7.6,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T21:58:34.016715+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,11.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T22:13:56.547373+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,8.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T22:29:22.071142+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,9.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T22:44:45.359881+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,8.6,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T23:00:22.124443+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,13.9,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T23:15:55.618975+09:00,m_mixed_C_rep12,m_mixed,C,12,1,aborted,0,13.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-31T00:04:17.812601+09:00,m_mixed_C_rep12,m_mixed,C,12,1,completed,0.8702643999999999,176.4,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 16.21s 
2026-08-31T00:06:49.254613+09:00,m_mixed_B_rep12,m_mixed,B,12,1,completed,0.7714102,151.2,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 15.76s 
2026-08-31T00:11:13.894952+09:00,s17_n_db_chain_C_rep12,s17_n_db_chain,C,12,1,completed,0.4251768,264.3,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 25.54s 
2026-08-31T00:16:46.529461+09:00,s17_n_db_chain_B_rep12,s17_n_db_chain,B,12,1,completed,0.4324852,332.4,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 19.53s 
2026-08-31T00:21:05.992252+09:00,w_two_files_C_rep12,w_two_files,C,12,1,completed,0.43140480000000003,259.2,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.19s 
2026-08-31T00:22:34.425015+09:00,w_two_files_B_rep12,w_two_files,B,12,1,completed,0.34849019999999997,88.2,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.23s 
2026-08-31T00:25:12.887411+09:00,n_db_chain_C_rep12,n_db_chain,C,12,1,completed,0.4442613999999999,158.2,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 14.01s 
2026-08-31T00:30:37.335050+09:00,n_db_chain_B_rep12,n_db_chain,B,12,1,completed,0.5045216,324.2,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 16.77s 
2026-08-31T00:40:35.537522+09:00,s17_m_mixed_C_rep12,s17_m_mixed,C,12,1,completed,0.911898,598.0,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 22.29s 
2026-08-31T00:47:11.704134+09:00,s17_m_mixed_B_rep12,s17_m_mixed,B,12,1,completed,0.940928,396.0,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 24.27s 
2026-08-31T00:50:46.496788+09:00,s17_w_two_files_B_rep13,s17_w_two_files,B,13,1,completed,0.4820120000000001,214.0,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 7.57s 
2026-08-31T00:58:44.280454+09:00,s17_w_two_files_C_rep13,s17_w_two_files,C,13,1,completed,0.6107656,477.6,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 10.47s 
2026-08-31T01:02:58.222162+09:00,ct_library_B_rep13,ct_library,B,13,1,completed,0.6342124,253.7,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 5.82s 
2026-08-31T01:09:27.345409+09:00,ct_library_C_rep13,ct_library,C,13,1,completed,1.1356166,388.9,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 5.75s 
2026-08-31T01:15:43.838091+09:00,s17_n_db_chain_B_rep13,s17_n_db_chain,B,13,1,completed,0.42013580000000006,376.3,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 24.96s 
2026-08-31T01:20:19.820275+09:00,s17_n_db_chain_C_rep13,s17_n_db_chain,C,13,1,completed,0.5234764,275.8,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 26.90s 
2026-08-31T01:22:56.854846+09:00,w_two_files_B_rep13,w_two_files,B,13,1,completed,0.41925420000000013,156.8,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.14s 
2026-08-31T01:23:53.470917+09:00,w_two_files_C_rep13,w_two_files,C,13,1,completed,0.3146382000000001,56.4,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.20s 
2026-08-31T01:30:49.060038+09:00,s17_m_mixed_B_rep13,s17_m_mixed,B,13,1,completed,0.700615,415.4,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 29.79s 
2026-08-31T01:33:33.597417+09:00,s17_m_mixed_C_rep13,s17_m_mixed,C,13,1,completed,0.7170246,164.3,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 35.79s 
2026-08-31T01:34:37.562551+09:00,n_db_chain_B_rep13,n_db_chain,B,13,1,aborted,0,63.8,,2.1.247 (Claude Code),,,NoModelCallError: 部分実行: 1/2 タスクしかモデルを呼べなかった。観測として扱ってはならない
2026-08-31T01:50:03.627813+09:00,n_db_chain_B_rep13,n_db_chain,B,13,1,aborted,0,9.3,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-31T02:05:28.681568+09:00,n_db_chain_B_rep13,n_db_chain,B,13,1,aborted,0,8.4,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-31T02:21:07.876815+09:00,n_db_chain_B_rep13,n_db_chain,B,13,1,aborted,0,13.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-31T02:36:37.038823+09:00,n_db_chain_B_rep13,n_db_chain,B,13,1,aborted,0,11.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-31T02:52:12.592093+09:00,n_db_chain_B_rep13,n_db_chain,B,13,1,aborted,0,12.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-31T03:07:52.945534+09:00,n_db_chain_B_rep13,n_db_chain,B,13,1,aborted,0,12.2,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-31T03:23:16.466924+09:00,n_db_chain_B_rep13,n_db_chain,B,13,1,aborted,0,7.9,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-31T03:38:38.963192+09:00,n_db_chain_B_rep13,n_db_chain,B,13,1,aborted,0,7.7,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-09-02T17:12:51.104119+09:00,n_db_chain_B_rep13,n_db_chain,B,13,1,aborted,0,29.8,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-09-02T17:18:14.059353+09:00,n_db_chain_B_rep13,n_db_chain,B,13,1,completed,0.372779,288.9,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 11.79s 
2026-09-02T17:23:15.116067+09:00,n_db_chain_C_rep13,n_db_chain,C,13,1,completed,0.3447056,300.9,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 25.06s 
2026-09-02T17:26:40.836618+09:00,m_mixed_B_rep13,m_mixed,B,13,1,completed,0.8151272,195.1,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 49.21s 
2026-09-02T17:29:39.984651+09:00,m_mixed_C_rep13,m_mixed,C,13,1,completed,0.8132016,179.0,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 19.60s 
2026-09-02T17:36:00.450504+09:00,ct_library_C_rep14,ct_library,C,14,1,aborted,0,27.6,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-09-02T17:41:56.302201+09:00,ct_library_C_rep14,ct_library,C,14,1,completed,0.9663815999999998,321.7,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 6.54s 
2026-09-02T17:45:48.514615+09:00,ct_library_B_rep14,ct_library,B,14,1,completed,0.6452662,232.1,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 8.66s 
2026-09-02T17:47:10.047198+09:00,w_two_files_C_rep14,w_two_files,C,14,1,completed,0.3541247999999999,81.4,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.11s 
2026-09-02T17:47:52.893532+09:00,w_two_files_B_rep14,w_two_files,B,14,1,completed,0.28033700000000006,42.7,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.11s 
2026-09-02T17:53:26.431465+09:00,s17_m_mixed_C_rep14,s17_m_mixed,C,14,1,completed,0.9390588,333.4,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 24.17s 
2026-09-02T18:00:34.498429+09:00,s17_m_mixed_B_rep14,s17_m_mixed,B,14,1,completed,0.7444999999999999,427.9,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 21.65s 
2026-09-02T18:05:35.946214+09:00,m_mixed_C_rep14,m_mixed,C,14,1,completed,0.9120566,301.4,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 48.90s 
2026-09-02T18:10:18.396907+09:00,m_mixed_B_rep14,m_mixed,B,14,1,completed,0.8044884000000001,282.3,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 54.85s 
2026-09-02T18:14:26.008199+09:00,n_db_chain_C_rep14,n_db_chain,C,14,1,completed,0.47666860000000005,247.5,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 15.41s 
2026-09-02T18:17:30.216478+09:00,n_db_chain_B_rep14,n_db_chain,B,14,1,completed,0.4460682,184.0,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 27.41s 
2026-09-02T18:22:07.845249+09:00,s17_n_db_chain_C_rep14,s17_n_db_chain,C,14,1,completed,0.4096188,274.9,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 18.48s 
2026-09-02T18:29:19.741977+09:00,s17_n_db_chain_B_rep14,s17_n_db_chain,B,14,1,completed,0.4653114,431.8,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 29.98s 
2026-09-02T18:32:40.276280+09:00,s17_w_two_files_C_rep14,s17_w_two_files,C,14,1,completed,0.39497340000000003,200.3,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 7.10s 
2026-09-02T18:36:29.479736+09:00,s17_w_two_files_B_rep14,s17_w_two_files,B,14,1,completed,0.6975678000000001,228.9,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 12.85s 
